trait_pair	chr	region	start	end	n_snps	eigen_cut	h2_trait1	h2_trait2	local_covariance	local_rg	rg_lower	rg_upper	p	AMD	POAG	RE	bivariate_interpretable	pair_fdr	global_fdr	direction	warning
POAG-RE	5	24	24365309	25720302	418	0.99	0.0	0.0						0.132674916319234	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	25	25723068	26932005	397	0.99	0.0001808985658037	5.90871193352159e-05	3.09779784691796e-05	0.2997299729973	-1.0	1.0	0.800347728179334	0.0	0.0	0.999999461946885	True	0.9267183079214033	0.9551524461712018	POSITIVE_LOCAL_SHARING	
AMD-RE	5	25	25723068	26932005	397	0.99	0.0001808985658037	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	25	25723068	26932005	397	0.99	5.90871193352159e-05	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	26	26942688	28310093	353	0.99	0.0	0.0						0.999999730973442	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	26	26942688	28310093	353	0.99	0.0	0.0						0.999999730973442	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	26	26942688	28310093	353	0.99	0.0	0.0						0.999999730973442	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	27	28316657	29591400	389	0.99	0.0	0.0						0.0	0.0	0.999999398438329	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	27	28316657	29591400	389	0.99	0.0	0.0						0.0	0.0	0.999999398438329	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	27	28316657	29591400	389	0.99	0.0	0.0						0.0	0.0	0.999999398438329	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	28	29596136	30415061	276	0.99	0.0	0.0						0.999999619538993	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	28	29596136	30415061	276	0.99	0.0	0.0						0.999999619538993	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	28	29596136	30415061	276	0.99	0.0	0.0						0.999999619538993	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	29	30423321	31679344	581	0.99	0.0002235886133963	0.0						0.0	0.999998993394793	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	29	30423321	31679344	581	0.99	0.0002235886133963	0.0						0.0	0.999998993394793	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	29	30423321	31679344	581	0.99	0.0	0.0						0.0	0.999998993394793	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	30	31679565	32726637	462	0.99	0.0001371173127856	0.0001941797240511	-0.0001497211843672	-0.917591759175918	-1.0	1.0	0.369125964251053	0.720354257959079	0.359538937273851	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	30	31679565	32726637	462	0.99	0.0001371173127856	0.0						0.720354257959079	0.359538937273851	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	30	31679565	32726637	462	0.99	0.0001941797240511	0.0						0.720354257959079	0.359538937273851	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	31	32733418	33969628	514	0.99	0.0	0.0						0.999999461946885	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	31	32733418	33969628	514	0.99	0.0	0.0						0.999999461946885	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	31	32733418	33969628	514	0.99	0.0	0.0						0.999999461946885	0.999999341022206	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	32	33983044	35147574	401	0.99	0.0	0.0						0.999999619538993	0.999999461946885	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	32	33983044	35147574	401	0.99	0.0	0.0						0.999999619538993	0.999999461946885	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	32	33983044	35147574	401	0.99	0.0	0.0						0.999999619538993	0.999999461946885	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	33	35161332	36426707	516	0.99	0.0004963818073847	0.0						0.16420868511403	0.999999461946885	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	33	35161332	36426707	516	0.99	0.0004963818073847	0.0						0.16420868511403	0.999999461946885	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	33	35161332	36426707	516	0.99	0.0	0.0						0.16420868511403	0.999999461946885	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	34	36431978	37925457	470	0.99	6.87909495378552e-05	0.0						0.758306268994079	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	34	36431978	37925457	470	0.99	6.87909495378552e-05	0.0						0.758306268994079	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	34	36431978	37925457	470	0.99	0.0	0.0						0.758306268994079	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	35	37925518	39438575	610	0.99	0.0005897734924986	0.0001745025768568	-0.0002076196459398	-0.647164716471647	-1.0	0.546354635463546	0.281745690000211	0.131464544120356	0.316385373025303	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	35	37925518	39438575	610	0.99	0.0005897734924986	0.0						0.131464544120356	0.316385373025303	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	35	37925518	39438575	610	0.99	0.0001745025768568	0.0						0.131464544120356	0.316385373025303	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	36	39439306	40288878	357	0.99	6.22299519579292e-05	5.30494764701345e-05	5.74566477627243e-05	1.0	-0.378337833783378	1.0	0.10739155708931	0.522767125325065	0.0	0.999999730973442	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	36	39439306	40288878	357	0.99	6.22299519579292e-05	0.0						0.522767125325065	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	36	39439306	40288878	357	0.99	5.30494764701345e-05	0.0						0.522767125325065	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	37	40293104	41278513	432	0.99	0.0	0.0002436626971077						0.999999619538993	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	37	40293104	41278513	432	0.99	0.0	0.0						0.999999619538993	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	37	40293104	41278513	432	0.99	0.0002436626971077	0.0						0.999999619538993	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	38	41280364	42856315	469	0.99	0.0009625528129462	0.0						0.0004337477514135	0.999999619538993	0.999999398438329	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	38	41280364	42856315	469	0.99	0.0009625528129462	0.0						0.0004337477514135	0.999999619538993	0.999999398438329	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	38	41280364	42856315	469	0.99	0.0	0.0						0.0004337477514135	0.999999619538993	0.999999398438329	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	39	42856350	44026232	244	0.99	0.0	0.0						0.999999809769497	0.999999809769497	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	39	42856350	44026232	244	0.99	0.0	0.0						0.999999809769497	0.999999809769497	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	39	42856350	44026232	244	0.99	0.0	0.0						0.999999809769497	0.999999809769497	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	40	44051305	45301035	265	0.99	3.77261108017223e-05	0.0001800366934214	4.24547478721403e-05	0.515151515151515	-1.0	1.0	0.703991914779237	0.787791697541849	0.303294461062045	0.933795371503126	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	40	44051305	45301035	265	0.99	3.77261108017223e-05	1.4822294374941e-06	7.47788419223492e-06	1.0	-1.0	1.0	0.69120263881985	0.787791697541849	0.303294461062045	0.933795371503126	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
POAG-RE	5	40	44051305	45301035	265	0.99	0.0001800366934214	1.4822294374941e-06	-1.63357181298661e-05	-1.0	-1.0	1.0	0.485788258294044	0.787791697541849	0.303294461062045	0.933795371503126	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-POAG	5	41	45305615	46383335	157	0.99	0.0	0.0001340821730952						0.999999809769497	0.0	0.999999865486721	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	41	45305615	46383335	157	0.99	0.0	0.0						0.999999809769497	0.0	0.999999865486721	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	41	45305615	46383335	157	0.99	0.0001340821730952	0.0						0.999999809769497	0.0	0.999999865486721	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	42	49462228	50163085	159	0.99	9.42963481753568e-05	0.0						0.344695190126514	0.999999767016167	0.0096073665543628	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	42	49462228	50163085	159	0.99	9.42963481753568e-05	7.33941968151257e-05	-4.99471437848686e-08	-0.0007000700070006	-0.957595759575958	1.0	0.999351384712182	0.344695190126514	0.999999767016167	0.0096073665543628	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
POAG-RE	5	42	49462228	50163085	159	0.99	0.0	7.33941968151257e-05						0.344695190126514	0.999999767016167	0.0096073665543628	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	43	50165489	51199109	288	0.99	0.0	0.0						0.0	0.999997749162331	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	43	50165489	51199109	288	0.99	0.0	0.0						0.0	0.999997749162331	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	43	50165489	51199109	288	0.99	0.0	0.0						0.0	0.999997749162331	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	44	51203737	52139462	375	0.99	0.0	0.0001430951895832						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	44	51203737	52139462	375	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	44	51203737	52139462	375	0.99	0.0001430951895832	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	45	52141943	52835755	350	0.99	0.0	0.0						0.0	0.0	0.628158685199439	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	45	52141943	52835755	350	0.99	0.0	7.80231721186554e-06						0.0	0.0	0.628158685199439	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	45	52141943	52835755	350	0.99	0.0	7.80231721186554e-06						0.0	0.0	0.628158685199439	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	46	52842569	53747307	386	0.99	0.000199535767362	0.0						0.430386514915743	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	46	52842569	53747307	386	0.99	0.000199535767362	0.0						0.430386514915743	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	46	52842569	53747307	386	0.99	0.0	0.0						0.430386514915743	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	47	53750530	55220819	630	0.99	0.000346002112201	6.34316177818332e-06	-4.68481309476125e-05	-1.0	-1.0	1.0	0.472890150896307	0.311024194594307	0.0	0.999999341022206	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	47	53750530	55220819	630	0.99	0.000346002112201	0.0						0.311024194594307	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	47	53750530	55220819	630	0.99	6.34316177818332e-06	0.0						0.311024194594307	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	48	55223929	55968018	354	0.99	0.0002986641314879	0.0009953753807643	6.70953817423679e-05	0.123112311231123	-0.691369136913691	1.0	0.793677197739524	0.29359225205905	0.0017128207748409	0.999999619538993	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	48	55223929	55968018	354	0.99	0.0002986641314879	0.0						0.29359225205905	0.0017128207748409	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	48	55223929	55968018	354	0.99	0.0009953753807643	0.0						0.29359225205905	0.0017128207748409	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	49	55970422	56890354	375	0.99	0.0002448625724606	0.0						0.260329917290661	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	49	55970422	56890354	375	0.99	0.0002448625724606	0.0						0.260329917290661	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	49	55970422	56890354	375	0.99	0.0	0.0						0.260329917290661	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	50	56896963	57894922	482	0.99	0.000173038816929	0.0						0.48548271071106	0.999999534032333	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	50	56896963	57894922	482	0.99	0.000173038816929	0.0						0.48548271071106	0.999999534032333	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	50	56896963	57894922	482	0.99	0.0	0.0						0.48548271071106	0.999999534032333	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	51	57895094	58719893	476	0.99	0.0	6.00131191199594e-05						0.0	0.641299512500679	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	51	57895094	58719893	476	0.99	0.0	0.0						0.0	0.641299512500679	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	51	57895094	58719893	476	0.99	6.00131191199594e-05	0.0						0.0	0.641299512500679	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	52	58728915	59862743	340	0.99	0.0	0.0001006943943298						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	52	58728915	59862743	340	0.99	0.0	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	52	58728915	59862743	340	0.99	0.0001006943943298	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	53	59873709	60930584	303	0.99	0.0001324742449214	7.34662512905299e-05	-9.86528568614329e-05	-1.0	-1.0	0.298529852985298	0.0922473971362281	0.549162034440027	0.415221729742163	0.999999730973442	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	53	59873709	60930584	303	0.99	0.0001324742449214	0.0						0.549162034440027	0.415221729742163	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	53	59873709	60930584	303	0.99	7.34662512905299e-05	0.0						0.549162034440027	0.415221729742163	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	54	60936095	62175815	504	0.99	0.0	1.14762036159996e-05						0.999999619538993	0.879759259573155	0.38887862888011	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	54	60936095	62175815	504	0.99	0.0	9.70331188960373e-06						0.999999619538993	0.879759259573155	0.38887862888011	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	54	60936095	62175815	504	0.99	1.14762036159996e-05	9.70331188960373e-06	7.0881609075112e-06	0.671767176717672	-1.0	1.0	0.797255116900034	0.999999619538993	0.879759259573155	0.38887862888011	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-POAG	5	55	62182985	63211974	350	0.99	0.0001861523966822	0.0						0.325178467075316	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	55	62182985	63211974	350	0.99	0.0001861523966822	0.0						0.325178467075316	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	55	62182985	63211974	350	0.99	0.0	0.0						0.325178467075316	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	56	63216232	64433911	368	0.99	8.34321230579451e-05	0.0						0.458873045845955	0.0	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	56	63216232	64433911	368	0.99	8.34321230579451e-05	0.0						0.458873045845955	0.0	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	56	63216232	64433911	368	0.99	0.0	0.0						0.458873045845955	0.0	0.999999534032333	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	57	64440243	65603639	421	0.99	0.0004265946974417	0.0						0.169778719178776	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	57	64440243	65603639	421	0.99	0.0004265946974417	0.0						0.169778719178776	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	57	64440243	65603639	421	0.99	0.0	0.0						0.169778719178776	0.999999730973442	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	58	65614238	67096077	664	0.99	0.0001962611717571	0.0001341681114274	5.27728834645078e-05	0.325132513251325	-1.0	1.0	0.752574210113505	0.434013103200747	0.517795655416971	0.999999068064667	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	58	65614238	67096077	664	0.99	0.0001962611717571	0.0						0.434013103200747	0.517795655416971	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	58	65614238	67096077	664	0.99	0.0001341681114274	0.0						0.434013103200747	0.517795655416971	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	59	67096208	68006543	408	0.99	0.0011295273764448	0.000164074828949	3.80794295080671e-05	0.0885088508850885	-0.845384538453845	1.0	0.874191736606804	0.015876930440589	0.318079421672518	0.999999461946885	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	5	59	67096208	68006543	408	0.99	0.0011295273764448	0.0						0.015876930440589	0.318079421672518	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	59	67096208	68006543	408	0.99	0.000164074828949	0.0						0.015876930440589	0.318079421672518	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	60	68007803	71467670	583	0.99	7.21708526835313e-07	0.0						0.0	0.999999461946885	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	60	68007803	71467670	583	0.99	7.21708526835313e-07	0.0						0.0	0.999999461946885	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	60	68007803	71467670	583	0.99	0.0	0.0						0.0	0.999999461946885	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	61	71471329	73313974	711	0.99	0.0010675347230286	0.0001176453175669	-0.0001037347512299	-0.292729272927293	-1.0	0.928392839283928	0.634429186937776	0.0096354466749285	0.0	0.0	True	0.8452311518928525	0.8602399293563704	NEGATIVE_LOCAL_SHARING	
AMD-RE	5	61	71471329	73313974	711	0.99	0.0010675347230286	0.0						0.0096354466749285	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	61	71471329	73313974	711	0.99	0.0001176453175669	0.0						0.0096354466749285	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	62	73317202	74242852	517	0.99	1.84496751239544e-05	0.0						0.920782036684736	0.999999461946885	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	62	73317202	74242852	517	0.99	1.84496751239544e-05	0.0						0.920782036684736	0.999999461946885	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	62	73317202	74242852	517	0.99	0.0	0.0						0.920782036684736	0.999999461946885	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	63	74252376	75239130	305	0.99	0.0003860275305405	0.0						0.0814179250194824	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	5	63	74252376	75239130	305	0.99	0.0003860275305405	0.0						0.0814179250194824	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	5	63	74252376	75239130	305	0.99	0.0	0.0						0.0814179250194824	0.0	0.999999730973442	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	5	64	75240116	75959469	363	0.99	0.0	0.0001754359443993						0.999999461946885	0.233245651725471	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
