trait	chr	region	start	end	n_snps	h2_local	se	p	likelihood_interval_lower	likelihood_interval_upper	warning	eligible_for_bivariate
RE	11	119	123398941	124400611	558	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	120	124404297	125265142	359	0.0		0.999999619538993			nonpositive_local_h2	False
RE	11	121	125266893	126303742	551	0.0		0.0			nonpositive_local_h2	False
RE	11	122	126305755	127306712	600	2.41671981125406e-06		0.85985387185024				True
RE	11	123	127307694	128261411	367	0.0		0.0			nonpositive_local_h2	False
RE	11	124	128266104	129447968	596	3.584745889097e-05		0.0				True
RE	11	125	129453148	130500705	423	0.0		0.999999239077987			nonpositive_local_h2	False
RE	11	126	130502290	131422176	509	0.0		0.0			nonpositive_local_h2	False
RE	11	127	131430031	132581927	720	0.0		0.999999068064667			nonpositive_local_h2	False
RE	11	128	132584448	133521396	534	0.0		0.999999068064667			nonpositive_local_h2	False
RE	11	129	133521666	134349754	386	0.0		0.0			nonpositive_local_h2	False
RE	11	130	134351885	134942626	364	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	1	191619	1077894	356	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	2	1079168	1941932	287	0.0		0.0			nonpositive_local_h2	False
RE	12	3	1942752	3060224	481	0.0		0.999997127582392			nonpositive_local_h2	False
RE	12	4	3073149	3868309	490	0.0		0.999998478155974			nonpositive_local_h2	False
RE	12	5	3871581	4967533	540	0.0		0.999999068064667			nonpositive_local_h2	False
RE	12	6	4972112	6008714	667	0.0		0.0			nonpositive_local_h2	False
RE	12	7	6024263	6948899	389	0.0		0.0			nonpositive_local_h2	False
RE	12	10	8761674	10176700	573	0.0		0.0			nonpositive_local_h2	False
RE	12	11	10176728	10930076	343	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	12	10947853	11741965	244	0.0		0.0			nonpositive_local_h2	False
RE	12	13	11747116	12721298	452	0.0		0.99999885861698			nonpositive_local_h2	False
RE	12	14	12728803	13559367	431	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	15	13559539	14653867	504	1.01882257185061e-05		0.0				True
RE	12	16	14658341	16130942	432	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	17	16138806	17373739	425	0.0		0.0			nonpositive_local_h2	False
RE	12	18	17375514	18468906	433	0.0		0.0			nonpositive_local_h2	False
RE	12	19	18473729	19531997	367	0.0		0.0			nonpositive_local_h2	False
RE	12	20	19535453	20073537	273	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	21	20076358	20865301	346	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	22	20866736	21571978	418	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	23	21578559	22927253	473	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	24	22930568	23923719	404	0.0		0.0			nonpositive_local_h2	False
RE	12	25	23929026	25058697	589	0.0		0.999999239077987			nonpositive_local_h2	False
RE	12	26	25061338	25989205	443	0.0		0.0			nonpositive_local_h2	False
RE	12	27	25991709	26957496	527	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	28	26958323	27788474	389	0.0		0.999999534032333			nonpositive_local_h2	False
RE	12	29	27804712	28753400	377	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	30	28754858	29647030	433	1.32422076572082e-05		0.600290663821817				True
RE	12	31	29647331	30358082	424	0.0		0.999996101434798			nonpositive_local_h2	False
RE	12	32	30358496	31064673	388	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	33	31068998	31796881	234	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	34	31797967	32361233	297	0.0		0.0			nonpositive_local_h2	False
RE	12	35	32370224	33073853	346	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	36	33080406	34337026	413	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	37	34343752	37984531	53	0.0		0.999999904884748			nonpositive_local_h2	False
RE	12	38	38132172	38736725	68	0.0		0.999999904884748			nonpositive_local_h2	False
RE	12	39	38748408	40015286	336	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	40	40017522	41198144	563	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	41	41199139	42117440	431	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	42	42118062	43072340	376	2.38460649807116e-06		0.0				True
RE	12	43	43073062	43980459	416	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	44	43986916	44923334	207	0.0		0.0			nonpositive_local_h2	False
RE	12	45	44927227	46034937	328	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	46	46039883	47499567	458	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	47	47504095	48215749	323	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	48	48231430	48960058	381	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	49	48960274	50343862	376	0.0		0.0			nonpositive_local_h2	False
RE	12	50	50344976	51768664	403	0.0		0.0			nonpositive_local_h2	False
RE	12	51	51774134	53037416	710	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	52	53040411	54371396	557	0.0		0.0			nonpositive_local_h2	False
RE	12	53	54384387	55413630	374	0.0		0.0			nonpositive_local_h2	False
RE	12	54	55417725	56984606	417	0.0		0.0			nonpositive_local_h2	False
RE	12	55	56987179	58746882	537	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	56	58753187	59992844	443	3.72246927351637e-06		0.0				True
RE	12	57	60007747	61737063	492	0.0		0.0			nonpositive_local_h2	False
RE	12	58	61741715	63052601	532	3.25981004087079e-05		0.141120807960664				True
RE	12	59	63060342	63759333	353	0.0		0.999998923893769			nonpositive_local_h2	False
RE	12	60	63769159	64402510	153	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	61	64403934	66114630	495	0.0		0.999999239077987			nonpositive_local_h2	False
RE	12	62	66115201	67178282	469	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	63	67187320	68006669	387	0.0		0.0			nonpositive_local_h2	False
RE	12	64	68010297	68838267	451	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	65	68841276	70095569	544	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	66	70097865	71175464	570	0.0		0.999997847787538			nonpositive_local_h2	False
RE	12	67	71186455	71947173	301	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	68	71950749	73153191	404	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	69	73156831	74077317	251	0.0		0.999999192920327			nonpositive_local_h2	False
RE	12	70	74081016	75558283	427	0.0		0.0			nonpositive_local_h2	False
RE	12	71	75564057	76523861	431	0.0		0.0			nonpositive_local_h2	False
RE	12	72	76536570	77799416	526	0.0		0.999999068064667			nonpositive_local_h2	False
RE	12	73	77806686	79314725	618	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	74	79315180	80948325	390	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	75	80968400	81843128	302	0.0		0.0			nonpositive_local_h2	False
RE	12	76	81848800	82575933	268	0.0		0.999999730973442			nonpositive_local_h2	False
RE	12	77	82578417	83542946	298	0.0		0.0			nonpositive_local_h2	False
RE	12	78	83551292	84354367	254	0.0		0.0			nonpositive_local_h2	False
RE	12	79	84357221	85339254	355	0.0		0.999998277389528			nonpositive_local_h2	False
RE	12	80	85348686	86929340	374	0.0		0.0			nonpositive_local_h2	False
RE	12	81	86939017	88335960	327	0.0		0.999999534032333			nonpositive_local_h2	False
RE	12	82	88347157	90566978	556	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	83	90571042	92059192	478	1.18144590412478e-05		0.579132986688601				True
RE	12	84	92066467	93486184	576	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	85	93493349	94385712	366	0.0		0.999998993394793			nonpositive_local_h2	False
RE	12	86	94385954	95147436	421	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	87	95148378	96017678	464	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	88	96023363	96826250	402	5.87882273365679e-06		0.751370758921028				True
RE	12	89	96830278	97807827	500	0.0		0.0			nonpositive_local_h2	False
RE	12	90	97814055	99244049	620	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	91	99244826	100885107	519	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	92	100945252	101824506	427	0.0		0.0			nonpositive_local_h2	False
RE	12	93	101825294	102965329	419	1.71261713566374e-05		0.149868109747554				True
RE	12	94	102968299	104140517	517	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	95	104143082	105077284	680	0.0		0.999999239077987			nonpositive_local_h2	False
RE	12	96	105079669	106153769	546	0.0		0.999999239077987			nonpositive_local_h2	False
RE	12	97	106154088	106962360	412	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	98	106965482	108179234	472	0.0		0.0			nonpositive_local_h2	False
RE	12	99	108187451	109028341	375	0.0		0.0			nonpositive_local_h2	False
RE	12	100	109032489	110110563	410	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	101	110115286	111592380	274	0.0		0.0			nonpositive_local_h2	False
RE	12	102	111598202	113945818	608	0.0		0.0			nonpositive_local_h2	False
RE	12	103	113949341	114681662	444	0.0		0.0			nonpositive_local_h2	False
RE	12	104	114686840	115438082	349	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	105	115439578	116196721	481	0.0		0.0			nonpositive_local_h2	False
RE	12	106	116197943	117090452	394	0.0		0.0			nonpositive_local_h2	False
RE	12	107	117093237	118255232	572	0.0		0.999999239077987			nonpositive_local_h2	False
RE	12	108	118256853	119301030	424	0.0		0.0			nonpositive_local_h2	False
RE	12	109	119301245	120567406	562	0.0		0.0			nonpositive_local_h2	False
RE	12	110	120576265	121810194	466	0.0		0.999999619538993			nonpositive_local_h2	False
RE	12	111	121821867	123394850	430	0.0		0.999999534032333			nonpositive_local_h2	False
RE	12	112	123403710	124839540	455	0.0		0.999999341022206			nonpositive_local_h2	False
RE	12	113	124844986	126079565	561	0.0		0.0			nonpositive_local_h2	False
RE	12	114	126081380	126870208	421	0.0		0.0			nonpositive_local_h2	False
RE	12	115	126871835	127531395	320	0.0		0.0			nonpositive_local_h2	False
RE	12	116	127546002	128371453	420	0.0		0.0			nonpositive_local_h2	False
RE	12	117	128373594	129167086	452	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	118	129171159	129885628	467	0.0		0.999998576445264			nonpositive_local_h2	False
RE	12	119	129888558	130629335	464	0.0		0.999995039395382			nonpositive_local_h2	False
RE	12	120	130630030	131401591	458	0.0		0.0			nonpositive_local_h2	False
RE	12	121	131404625	132011715	331	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	122	132014206	132939425	279	0.0		0.999999461946885			nonpositive_local_h2	False
RE	12	123	132962509	133778796	217	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	1	19210426	19648358	101	0.0		0.999999809769497			nonpositive_local_h2	False
RE	13	2	19655333	20488212	240	0.0		0.0			nonpositive_local_h2	False
RE	13	3	20493020	21539147	415	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	4	21547317	22794240	610	0.0		0.0			nonpositive_local_h2	False
RE	13	5	22795864	23728680	495	0.0		0.999998796876658			nonpositive_local_h2	False
RE	13	6	23729094	24818013	764	0.0		0.0			nonpositive_local_h2	False
RE	13	7	24818984	25974427	534	0.0		0.0			nonpositive_local_h2	False
RE	13	8	25977959	26676554	288	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	9	26683192	27391249	327	1.04583338269931e-05		0.0				True
RE	13	10	27392267	28579477	623	0.0		0.999998923893769			nonpositive_local_h2	False
RE	13	11	28589509	30067933	650	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	12	30071245	31433110	643	0.0		0.999998682044413			nonpositive_local_h2	False
RE	13	13	31435076	32986219	733	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	14	32989794	34722390	680	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	15	34722748	35744126	327	0.0		0.999999341022206			nonpositive_local_h2	False
RE	13	16	35748755	36578703	399	0.0		0.0			nonpositive_local_h2	False
RE	13	17	36581020	37499597	379	0.0		0.0			nonpositive_local_h2	False
RE	13	18	37500101	38290340	400	0.0		0.999999341022206			nonpositive_local_h2	False
RE	13	19	38291011	39379038	390	0.0		0.0			nonpositive_local_h2	False
RE	13	20	39391722	40091615	364	0.0		0.0			nonpositive_local_h2	False
RE	13	21	40091633	41003022	454	0.0		0.999999068064667			nonpositive_local_h2	False
RE	13	22	41004833	42036147	298	0.0		0.999999068064667			nonpositive_local_h2	False
RE	13	23	42037920	42950035	409	0.0		0.999999239077987			nonpositive_local_h2	False
RE	13	24	42952145	43930337	498	1.9854986142605e-06		0.890202504676129				True
RE	13	25	43932798	45475976	604	0.0		0.0			nonpositive_local_h2	False
RE	13	26	45476808	46489744	386	0.0		0.999998796876658			nonpositive_local_h2	False
RE	13	27	46497628	47432610	400	4.52897179106142e-06		0.522967112031273				True
RE	13	28	47437216	48136736	330	0.0		0.0			nonpositive_local_h2	False
RE	13	29	48155616	49375072	363	0.0		0.0			nonpositive_local_h2	False
RE	13	30	49383447	50419158	401	0.0		0.999999534032333			nonpositive_local_h2	False
RE	13	31	50421855	51548355	418	0.0		0.999999239077987			nonpositive_local_h2	False
RE	13	32	51554836	53332352	587	0.0		0.0			nonpositive_local_h2	False
RE	13	33	53340133	54681048	587	0.0		0.999999341022206			nonpositive_local_h2	False
RE	13	34	54685168	55575383	293	0.0		0.999999534032333			nonpositive_local_h2	False
RE	13	35	55581949	56431150	231	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	36	56443223	58245151	403	0.0		0.0			nonpositive_local_h2	False
RE	13	37	58251987	59750997	491	0.0		0.999999534032333			nonpositive_local_h2	False
RE	13	38	59753426	61267736	599	0.0		0.0			nonpositive_local_h2	False
RE	13	39	61272403	62131957	389	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	40	62138153	63206067	316	0.0		0.0			nonpositive_local_h2	False
RE	13	41	63206567	63972811	229	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	42	63974125	65183779	365	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	43	65188443	66375596	385	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	44	66383558	67718484	501	0.0		0.999999341022206			nonpositive_local_h2	False
RE	13	45	67720601	69004632	369	0.0		0.0			nonpositive_local_h2	False
RE	13	46	69004773	69751089	359	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	47	69757288	70426650	234	0.0		0.0			nonpositive_local_h2	False
RE	13	48	70428150	71009927	272	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	49	71015109	71976629	420	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	50	71977661	73113646	440	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	51	73114587	74436156	579	0.0		0.0			nonpositive_local_h2	False
RE	13	52	74440000	75881080	651	0.0		0.999999068064667			nonpositive_local_h2	False
RE	13	53	75882495	76668715	402	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	54	76672849	77458228	395	7.36128589838159e-07		0.946612110598764				True
RE	13	55	77463236	78692881	400	0.0		0.0			nonpositive_local_h2	False
RE	13	56	78693732	79474878	378	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	57	79490052	80775495	450	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	58	80778953	81722228	324	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	59	81729384	82580041	309	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	60	82584630	83829445	417	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	61	83837154	85033933	357	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	62	85040002	85646068	282	1.78861265678092e-05		0.638540497220725				True
RE	13	63	85653556	86321211	256	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	64	86321512	87042907	243	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	65	87044016	88028375	255	0.0		0.999999730973442			nonpositive_local_h2	False
RE	13	66	88030689	88963676	254	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	67	88973413	89763281	233	0.0		0.0			nonpositive_local_h2	False
RE	13	68	89764963	90517628	234	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	69	90522970	91763380	485	0.0		0.999999239077987			nonpositive_local_h2	False
RE	13	70	91769463	93284783	570	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	71	93288992	94920256	719	1.50761533390149e-05		0.520505394096707				True
RE	13	72	94932614	96132624	760	0.0		0.999999068064667			nonpositive_local_h2	False
RE	13	73	96132701	97515455	396	0.0		0.999999398438329			nonpositive_local_h2	False
RE	13	74	97517119	98525890	336	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	75	98527439	99401848	470	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	76	99403611	100469248	494	0.0		0.999999341022206			nonpositive_local_h2	False
RE	13	77	100477386	101573401	441	0.0		0.0			nonpositive_local_h2	False
RE	13	78	101573778	103049968	808	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	79	103058594	104378348	741	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	80	104384163	105672487	549	0.0		0.0			nonpositive_local_h2	False
RE	13	81	105675862	106291063	321	0.0		0.999999341022206			nonpositive_local_h2	False
RE	13	82	106319372	107037850	413	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	83	107039041	108518444	724	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	84	108522521	109152972	294	0.0		0.0			nonpositive_local_h2	False
RE	13	85	109158526	109813327	353	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	86	109814635	110995210	616	0.0		0.0			nonpositive_local_h2	False
RE	13	87	110995767	111615709	401	0.0		0.0			nonpositive_local_h2	False
RE	13	88	111621305	112316277	396	0.0		0.0			nonpositive_local_h2	False
RE	13	89	112324912	113572999	468	0.0		0.999999461946885			nonpositive_local_h2	False
RE	13	90	113573372	114302502	275	0.0		0.999999619538993			nonpositive_local_h2	False
RE	13	91	114302622	115106996	212	0.0		0.0			nonpositive_local_h2	False
RE	14	1	20425051	20873524	248	0.0		0.0			nonpositive_local_h2	False
RE	14	2	20876253	21982632	547	0.0		0.0			nonpositive_local_h2	False
RE	14	3	21982677	22758493	474	0.0		0.999999619538993			nonpositive_local_h2	False
RE	14	4	22761250	23983329	611	0.0		0.0			nonpositive_local_h2	False
RE	14	5	23985973	24905548	338	0.0		0.999999619538993			nonpositive_local_h2	False
